Reviews,Date
"Berkat ruangguru saya dapat memahami materi pelajaran, selain murah saya bisa fokus serta dapat dilakukan kapan saja. Jujur saya kalau setiap hari selalu belajar disekolah rasanya jenuh, sehingga di sekolah hanya melamun apalagi kalo gurunya ngga asik. Berkat ruangguru di rumah saya bisa belajar dengan maksimal di waktu dan mood yang maksimal pula★",24 Agustus 2020
"Memang ruangguru ini bikin nyaman kalau belajar, tapi saya kecewa karena tidak ada ditemukan rumus cepat kayak bimbel online tetangga, mohon agar kedepannya ruangguru juga mau berinovasi untuk membuat cara cepatnya agar setiap menjawab soal bisa dikerjakan lebih cepat dan mudah. Thanks.",4 September 2019
"Kelebihan: 1. Ada konsep kilat yang ga bikin ngantuk. 2. Video animasi dan kuis di videonya seru. Kekurangan: 1. Tidak semua konsep kilat ada lembar belajarnya. Padahal saya suka banget sama lembar belajarnya. Kalo belajar di lembar belajar, pasti gampang paham dan ga cepet lupa. 2. Ada beberapa lembar belajar yang tidak bisa didownload (loading downloadnya bisa berhari-hari).",8 September 2023
Mantap... Belajar di skill academi cukup menarik dan membantu membuka pikiran.. Ternyata tidak lah mudah memahaminya... Dan mesti benar benar mendalami supaya paham dan masuk kedalam program ini.. Mantuuuuuul pisan..,7 September 2020
"Di kala pandemi menyerang dan hampir seluruh KBM siswa dilaksanakan di rumah, Ruangguru menjadi aplikasi pendukung yang bagus bagi siswa untuk belajar. Karena mampu membantu pemahaman siswa terhadap mata pelajaran yang diberikan oleh gurunya. Hal yang paling penting dari Ruangguru adalah harga yang terjangkau dan mempunyai fitur menarik di dalam aplikasinya. Good Job!!!",16 Agustus 2021
Ruang Guru dan Skill academy ini sangat membantu sekali.. khusus nya saya sendiri sebagai IRT.. yang dimana di keseharian saya bisa sya jadikan peluang untuk berusaha menghasilkan sesuatu yang dapat menguntungkan kita semua dimasa depan khusus nya dimasa pandemi ini..,22 September 2020
"Apk sangat bagus dan membantu, tapi saya sedikit kendalan di bagian waktu menjawab Quiz obsens nya pada Hilang dan pemahaman jadi terganggu. Tolong di perbaiki lagi agarsaya bisa belajar dengan Nyaman 🙏.",5 Juli 2021
"sebenernya saya sangat suka dengan aplikasi ruang guru ini animasi bagus, pembelajaranya menarik tetapi setiap saya ingin download video ke kartu sd saya itu selalu crash dan ketika ingin menbuka file manager di ruang guru itu buffering terus, tolong diperbaiki.",3 Agustus 2019
"sorry kak tapi aku kurang puas sama tutornya, aku dah buka setiap mapel dan tutornya tuh bikin bosen. mana gak bisa di screenshot setiap kesimpulannya, tolong bikin fitur biar bisa screenshot dong kak. kan jadi ada yg bisa langsung di liat kalo lupa.",28 Maret 2019
"Mungkin aku baru masa coba-coba , belum langganan. Tapi.. selama aku belajar pakai aplikasi ini, jadi lebih mudah memahaminya. Suka sama cara menerangkan pelajarannya dan videonya lucu, jadi lebih mudah untuk dicerna. Pokoknya, TOP lahh!!",19 September 2019
"Aplikasi belajar online ini sangatt terpercaya, sangat menyenangkan serta menarikk.. Sangat mudah di fahami karna terdapat kuis dan soal"" Akhir.. Seruu bangett deh pokoknya.. Makin nambah antusias belajar.. The best lah🥰😇",26 Mei 2020
"I love this apk but ketika download materi ada materi yg gak bisa di download and error jadi please upgrade lagi sistemnya biar gak ada bug, and menurut gw dulu download gak ada masalah seperti itu walaupun hanya terjadi di beberapa orang tapi berpengaruh",19 Juli 2021
"Nyesel download(60 mb gw sia²,,pake kuota AON three),gak paham sama aplikasi nya,,mungkin karena banyak tombol nya jadi bingung,,,,ya saya saranin tombol² nya dikurangi biar pengguna baru bisa paham,,,trus kalo di kasih tutorial buat pengguna baru itu gak nyaman,,bingung,,inti the point saya uninstal aplk ini karena banyak tombol nya,,jadi gak paham sama aplk nya,,mungkin banyak yg mengalami seperti saya (gk paham aplk nya),,dah lah sukses terus,,,Doain aja supaya saya bisa jadi org sukses",21 Mei 2021
"Kalian nyari platform belajar yang menyenangkan dan ngga ngebosenin? Ruang gurulah pilihannya. Makasih banyak buat ruang guru, dengan adanya ruang guru ini memudahkan saya khususnya dalam belajar. Video pembelajaran yang ditampilkan dan materi yang disampaikan oleh tutor pun sangat menarik dan ngga ngebosenin. Pertahankan terus dan tingkatkan kembali menjadi lebih lebih lebih baik lagi. Sekali lagi terima kasih ruang guru",13 September 2020
"Aplikasi yang benar-benar membantu dalam belajar. Cocok untuk para siswa yang mempunyai gaya belajar audio, visual, maupun audio visual. karena dalam ruangguru belajar menggunakan video beranimasi disertai penjelasan guru-guru terbaik",13 September 2019
"Kenapa ya kak pas setiap saya mau dowload video tentang persiapan perencanaan utbk selalu eror dan kalau saya mau buka video materi pun juga gk bisa.. pasti tulisan gini "" mohon maaf sedang terjadi kegagalan pada sistem, harap coba lagi dalam beberapa saat . Gitu terus kak sumpah. Kadang 2 kalau mau buka juga kadang macet dan keluar layar item gitu... mohon bantuan nya kak, walaupun saya nyicil tapi saya sudah berlangganan juga lo kak .... mohon di tanggapi 🙏🙏",8 Agustus 2021
"Menurutku aplikasi ini cukup murah dibandingkan dengan les les lainnya materi pembelajaran put murah untuk dipahami, dengan menggunakan aplikasi ruang guru nilaiku juga menjadi lebih baik misalnya matematika dulu aku dapat nilai 86 sekarang aku bisa dapat 97 atau seperti bahasa inggris dulu aku dapat 70 sekarang bisa dapat 90",22 Oktober 2018
"Penyampaian materi oleh tutor ada beberapa yang salah. Tapi ada yang lebih fatal, kalau lagi ngerjain Bank Soal hasil jawabannya sering tidak sesuai dengan yang saya pilih. Mohon untuk tim terkait segera di fix, takutnya ada beberapa pelanggan kalian yang mentalnya jadi drop gara gara hasilnya tidak sesuai. Terimakasih",12 Agustus 2020
bagus sih tapi fitur ruanglesonline nya gak cepat responnya apalagi yang mata pelajaran biologi saran saya di tambah lagi gurunya di mapel biologi. kalo di MTK biasanya gurunya banyak yang gak bisa ngerjain soalnya tapi untuk mapel selain itu saya akui jempol,15 November 2020
"Ruang guru sebenernya udah bagus cuman sangat-sangat memakan memory hp kalau disuruh pembaharuan terus. Harusnya jangan keseringan pembaruan. Pembaruan memang penting untuk perbaikan kualitas tapi kalau keseringan jadi ngabisin memory. Mana sering ngebug padahal video pembelajaran udah didownload. Kalau bisa untuk kualitas video kalau ga terlalu gabur sediain yang 360, makasih.",1 September 2019
"Bagus banget, yang bilang buruk pasti nyesel karena materinya mudah banget untuk di fahami dan di setiap video nya ada soal soal yang mengasah otak supaya mudah mengingat materi yang baru saja diajarkan. Pokoknya bagus deh, buruan download diskon tahun ini lebih banyak daripada yang biasanya",12 Januari 2020
"Video mudah dipahami,dan ada rangkuman nya juga jika malas liat video,mantappp deh,cuma diperbaiki bug nya saja,dan download hasil rangkuman sedikit lama.",6 Januari 2020
Menurut saya meskipun berabayar tetapi aplikasi RG sangatlah bagus untuk membantu dalam bimbingan belajar karena tidak mudah bosan dan materi yang diringkas dan disampaikan dengan menarik dan mudah dimengerti RG sangatlah bagus untuk mengahadapi ujian atau ulangan dan juga bisa sebagai media pembelajaran jika ada pelajaran disekolah yang belum dimengerti,30 Mei 2020
"Senang banget bisa belajar di ruangguru!!vidionya mudah dimengerti,terus ada kuis.pokoknya belajar jadi lebih asik dengan gambar animasinya terus nilai ulangan ipaku jadi tinggi dulunya 80,85,90 sekarang 95 bahkan 100.terima kasih ruangguru😘😘",29 Agustus 2019
"Awalnya saya coba coba, ehh ketagihan :v keren sih, belajar nya anti mainstream gtu, banyak fitur menarik dan animasinya bikin ga boring. Belajarnya juga asyik karena di selingi bumbu bumbu humor jadi ga bosen bosen amat. Saran saya mungkin untuk rumus2 kasih cara cepetnya gtu, karena kalo pake cara kurikulum itu panjang banget, di un juga bakal nguras waktu. Dah itu aja :v",5 Desember 2019
Setiap pembelajaran ada ilustrasi atau animasi yang bikin nggak bosen untuk belajar terus... walaupun durasi singkat tapi mudah dipahami.. fleksibel dan Efisien,10 Juli 2020
"Aplikasi belajar paling baik + penyampaian materinya enak mnurutku, ...baik krna bnyak bngt fasilitas yg bisa diakses wlaupun belum berlangganan / nggk mampu berlnggnan kayak aku :( . Animasi + tampilan ( loading/ interface ) menarik &nggak bosenin. sukses & sehat selalu buat team RG dan semoga selalu dlm lindungan Tuhan yang maha esa Bismillahirrahmanirrahim Doain ya semoga lulus jalur SBMPTN biar bisa bnggain ortu😭",27 April 2021
"Aplikasi pendidikan yg sangat luar biasa 👍👍 video pembelajaran nya sangat mudah di mengerti soal soal nya,, sesuai dengan kurikulum di skolah pokoknya suka banget dehh... 😄😄 dan kuis untuk membuktikan kalau kita udah mengerti materi nya jga ada jdi kita tau kemampuan kita sampai dimna dan kalau jawaban kita salah ada jawaban dan pembahasan nya langsung loh teman teman yuk kita Download Ruang guru 😉😉",21 Juni 2019
Aplikasinya bagus banget sih apalagi dengan adanya fitur terbaru adapto jadi sangat membantu banget apalagi kalau udah berlangganan materi nya juga bisa di download jadi bisa hemat kuota banget sih gak boros jadinya. Mudah-mudahan kedepannya Ruang guru bisa membantu para penggunanya mau yang berlanggan atau pun tidak Terima kasih Ruang guru,19 Januari 2022
"Ada kesalahan tuh di latihan soal pertama, video latihan massa jenis kelas 8 k13 revisi. Disitu harusnya 1/2, 5, dan 12 dikalikan dulu. ada kurungnya sih, Tapi kok tiba2 kurungannya hilang... tolong diperbaiki",4 Januari 2020
"Bagus banget. Ngebantu banget untuk sekarang lagi musim musimnya UTS. Apalagi aku bentar lagi mau kuliah. Di pake untuk sbmptn juga bisa. Tapi sayangnya videonya tidak bisa di screenshot. Videonya juga tidak bisa di nonton offline. Kalau boleh saran sih ya, videonya di download aja biar kita belajarnya bisa offline. Apalagi didaerahku jaringan susah kadang bagus kadang nggak bagus. Apalagi sekarang musim hujan, jaringannya nggak bagus. Sekedar saran aja sih",22 Oktober 2018
"Kecewa bgt sama ruang guru. malam ini mau belajar fisika tapi ketika dibuka videonya ga bisa,trus keluar,masuk lagi eh semua videonya hilang,terus disuruh berlangganan lagi,padahal baru make setengah tahun dan ngambil paket yg satu setengah tahun. trus aplikasi nya keluar mulu. giliran di chat yg bersangkutan bilang jaringanku yg kena. tapi kenapa dulu pas jaringan internet ku E bisa aja tun buka aplikasinya. tolonglah. berlangganan itu ga gratis.",29 Juli 2019
"""Looks like something unexpected happened!"" gitu aja terus sampe saya sukses:) padahal jaringan udah kenceng, buka ig aja cepet. Dan kalo udah gitu mesti ngulang dari awal :( ksl. Padahal bagus bgt aplikasinya",28 September 2018
"Gatau kenapa, setiap ngerjakan kuis nya selalu ada yang salah. Padahal saat menjawab, jawaban nya benar tapi disaat sudah klik ""akhiri kuis"" jawaban nya selalu ganti² sendiri. Itupun xp nya juga ga nambah, padahal udah diulang². :)",27 Januari 2021
"Terima kasih Ruang Guru, aplikasi yang sangat membantu untuk saya pribadi. Adanya video video materi di aplikasi ini dapat memudahkan proses pembelajaran, siapa pun yang belajar melalui video tersebut dapat mudah memahaminya. Aku merasa sangat terbantu dengan adanya aplikasi Ruang Guru ini. Penyajian materinya sangat mudah dimengerti, semoga kedepannya aplikasi Ruang Guru menjadi aplikasi paling TOP untuk semua kalangan, baik untuk anak kecil maupun orang dewasa. Sukses terus untuk Ruang Guru.",13 September 2020
"Haii saya salah satu dari pengguna ruang guru,saya sangat puas sekali dengan materi materi video-video pembelajaran yg di jelaskan oleh Tutor"" ruangguru yang sangat kompeten dan videonya jg pakai animasi sehingga mmbuat kita tidak bosan untuk belajar,dan satu lagi saya merupakan salah satu siswa Brain academy online yg merupakan produk dri ruangguru juga...saya puas sekali ,bisa live teaching dengan master teacher yg kompeten dan seruu bgt ada review games jg dan ada juga klinik pr nya,the best❤",30 Agustus 2020
"Bagiku ruangguru sangat bagus dan cukup membantu. Selama 9 bulan pake ruangguru, ranking ku di semester 2 naik dari ranking 6 ke 3, hehe. Setiap kali kurang mengerti dengan materi di sekolah, pasti pake ruangguru untuk kejar materi /latihan soal. Hasilnya, aku tambah mengerti materi. Thanks Ruangguru",24 Juni 2022
"Membantu banget untuk ngejar materi di sekolah bahkan sangat sangat membantu, tpi tadi aku perbaharui kok jdi sedikit aneh yh apk nya, kadang koneksi eror, suara gk muncul,suara icon nya juga gk muncul, gimana yh ? Terimakasih",1 September 2019
"Baru 3 hari langganan di ruangguru videonya nambah seru aja jadi makin suka, sekali nonton videonya jadi pengen nonton lagi soalnya animasinya keren dan pembahasannya mudah dipahami lagi. Apalagi kuisnya seru dan ga ngebosenin misalnya kalo jawaban kalian salah pasti ada pembahasaannya, ditambah juga kakak kakaknya seru semua jadi makin suka. Pokoknya kalian wajib download aplikasi ruangguru! Salam langganan baru🤭",10 April 2021
"Ruang guru aplikasi yang sangat bermanfaat, selain video pembelajaran yang mudah di mengerti dan videonya juga disertai dengan animasi menarik yang buat gak ngebosenin dan bisa menambah wawasan tentunya terimakasih ruang guru",25 September 2020
Sangat membantu dan dapat mempermudah pekerjaan guru. Kita dapat melihat begitu banyak modul yang dimasukkan didalam. Begitu juga soal-soal yang menunjang kinerja para guru-guru. Soal latihan untuk anakpun banyak di dalamnya. Kita bisa lihat hasil sampai dimana anak memgerti dengan skor yang langsung ada di worksheetnya. Kita guru-guru juga dapat mempermudah anak dalam mempelajari soal-soal yang dibutuhkan. Guru-guru juga dapat mengoreksi sampai mana persiapannya dalam memulai pelajaran di kelas,8 Februari 2023
"Aplikasi pendidikan paling keren, dapat rekomendasi dari teman sekolah dan temen main mobile legend. Media pembelajarannya interaktif banget dan mudah dipahami. Disini bisa belajar apa aja deh...Sukses selalu ruangguru! salam -sang gitaris dari lampung-",28 Juni 2019
"bagus sih aplikasinya, tapi videonya semakin bertele2, video yg lama menurut saya sudah bagus, sudah dapat mencakupi seluruh materi. Yang sekarang makin menjlimet intinya. Jadi agak kecewa sama ruang gurum Padahal udah berlangganan 2 tahun",25 Agustus 2019
"Untuk sekelas game MOBA ini gamenya kurang banget, heronya terlalu sedikit dan harga top upnya yang sangat mahal. Untuk sistem gachanya terlalu susah, efek skin beberapa heronya juga kurang bagus, sekian dari saya terimakasih",31 Agustus 2022
"Membantu untuk memahami lebih dalam tentang materi yang diajarkan disekolah. Tapi setelah Apps nya di update kok jadi berhenti terus ya vidionya, pake wifi atau pake jaringan data juga tetep sama, kirain setelah di update bakal lebih mulus penggunaannya, kan keburu males lagi kalau vidionya error terus:(",8 Mei 2019
"Maaf atas ketidaknyamanan. Maaf kalau saya beri bintang 2, setiap saya mau lihat video nya selalu tidak bisa dibuka, padahal internet, dan sinyal udah bagus. Tapi tetep aja video nggak bisa diputar, selalu lemot udah 3 hari ini saya tidak bisa belajar dan padahal sudah uh dan nilai saya jadi malah turun drastis. Padahal saya udah berlangganan di apk ruang guru. Tolong mohon untuk diperbaiki!!",28 Agustus 2019
"Saya sangat suka dengan aplikasi ruangguru, selain karena fitur nya bagus belajaranya juga mudah di pahami. Tidak membosankan aoalagi sekarang tampilan nya lebih menarik dari yang dulu.saya juga berharap ada lagi program ruangguru persada scholarshoap lagi.",13 Oktober 2019
Saya mau nanya... Kok video saya sering buffering ya?? Padahal sinyal bagus terus itu kenapa ya?? Terus untuk videonya ada satu materi yg tidak sesuai dengan judulnya yaitu materi sejarah kelas 10 kurtilas... Dijudulnya tentang pengaruh kehidupan kerajaan Hindu Budha tapi yang muncul tentang manusia praaksara... Untuk kedua masalah tersebut mohon diperbaiki... Terimakasih,16 Oktober 2018
